Id,SalePrice
2152,180808.80325
2153,164511.33375
2154,117870.13200000003
2155,138016.69475000005
2156,248804.08125000005
2157,243621.38025000002
2158,225675.78175
2159,199610.91900000005
2160,170101.14299999998
2161,246256.03100000002
2162,411522.92200000014
2163,333317.35325
2164,246682.66174999997
2165,187261.4375
2166,146175.20549999998
2167,214950.79825
2168,202926.43050000002
2169,195988.9995
2170,255790.25100000002
2171,150942.37200000003
2172,138257.13900000002
2173,161590.67750000002
2174,226375.83824999997
2175,279326.5045
2176,316335.49925000005
2177,236097.25825
2178,213720.71425000002
2179,156472.41874999998
2180,225412.74274999998
2181,195705.08625
2182,228829.75774999996
2183,197166.609
2184,139304.0105
2185,141846.95599999998
2186,147127.1185
2187,153502.57599999994
2188,154728.59300000002
2189,210770.92549999998
2190,95199.6795
2191,95413.48074999999
2192,110981.00450000001
2193,102915.93174999997
2194,103830.60825000002
2195,137345.48000000004
2196,118442.26600000002
2197,124080.0875
2198,148930.60925
2199,159613.41200000007
2200,132487.948
2201,129266.11875
2202,185232.88324999998
2203,157556.63675
2204,177323.75674999997
2205,114516.3615
2206,139748.646
2207,196205.73750000005
2208,215163.7915
2209,195738.51699999996
2210,125757.43075000001
2211,119219.60349999997
2212,116971.33299999998
2213,107955.62575
2214,145698.18774999998
2215,113608.67750000002
2216,149603.838
2217,90286.89099999999
2218,88880.87049999999
2219,79687.33350000001
2220,83558.13174999997
2221,330599.13025
2222,261071.45
2223,274832.86775000003
2224,212324.17849999998
2225,132723.61875
2226,207173.55075
2227,221075.54825000005
2228,281269.9025
2229,232982.17949999994
2230,160526.259
2231,213797.55575
2232,184110.76699999996
2233,181604.38800000004
2234,242809.76299999995
2235,241787.53975000005
2236,273166.60225000005
2237,370273.4782499999
2238,210128.79375
2239,120921.77674999999
2240,164803.97999999992
2241,160894.04499999998
2242,137592.7295
2243,133111.24825
2244,110864.55625000002
2245,109533.74225000004
2246,146094.4625
2247,115876.75100000002
2248,129058.9375
2249,130443.15
2250,137589.83324999997
2251,136863.28499999997
2252,181533.706
2253,159842.65924999997
2254,176233.8775
2255,189082.0875
2256,180646.84449999998
2257,200366.2295
2258,168735.43824999998
2259,179966.24225000004
2260,158708.777
2261,186850.76900000003
2262,221837.029
2263,325121.487
2264,370397.3455
2265,173863.91900000002
2266,289609.4689999999
2267,366057.75749999995
2268,341053.769
2269,158832.98099999997
2270,175969.9245
2271,229834.10749999998
2272,206164.67224999995
2273,170275.20299999998
2274,172979.49575000006
2275,171597.64550000004
2276,177546.74250000002
2277,181845.79450000002
2278,152225.06675000006
2279,130472.8925
2280,122718.215
2281,187957.596
2282,196041.73025000002
2283,109395.58850000003
2284,118018.1125
2285,145059.95075000002
2286,133107.684
2287,331052.993
2288,269715.17274999997
2289,389092.40450000006
2290,418464.67775000003
2291,296166.4999999999
2292,405390.22925000003
2293,449217.03674999997
2294,344312.18175000005
2295,425331.51350000006
2296,251524.49924999996
2297,297905.89075000014
2298,284713.33325
2299,334084.635
2300,307536.1384999999
2301,274293.33475
2302,251843.03799999994
2303,240882.41550000006
2304,233894.02175000007
2305,199996.88375
2306,204582.59250000003
2307,200004.67075
2308,221257.62524999998
2309,280928.9405
2310,220850.52825000003
2311,215707.35800000007
2312,168016.53075000003
2313,173877.95425000004
2314,175926.32825000005
2315,172929.78700000004
2316,188513.197
2317,210644.60875000004
2318,178289.14674999999
2319,175551.70599999998
2320,184506.4315
2321,262731.47925
2322,181356.83500000002
2323,174127.38
2324,170519.41875
2325,214210.86949999997
2326,168659.04
2327,205976.91975
2328,218013.30550000002
2329,181515.15074999997
2330,179354.375
2331,364051.1422499999
2332,333789.2777499999
2333,295144.53925
2334,244333.65224999998
2335,247385.15574999998
2336,330168.099
2337,205674.68425
2338,268995.11449999997
2339,226145.52750000003
2340,407485.751
2341,218566.94275000002
2342,238737.119
2343,226325.71374999994
2344,229865.6732499999
2345,233542.84350000002
2346,215274.2965
2347,202383.62025
2348,233795.07425
2349,173654.6765
2350,282434.303
2351,259767.86450000005
2352,254023.04675000004
2353,249962.97775000002
2354,140037.28875
2355,149428.463
2356,153909.23100000006
2357,201388.15000000002
2358,199241.22675
2359,124857.41299999999
2360,125531.275
2361,141358.37624999997
2362,244208.09450000004
2363,144688.326
2364,162088.5475
2365,228723.82200000007
2366,187697.6
2367,224010.68224999998
2368,219084.10300000003
2369,223642.71624999997
2370,175428.33550000004
2371,176443.16924999998
2372,192279.82374999998
2373,263414.95875000005
2374,295106.2607500001
2375,247791.67999999993
2376,274941.06375000003
2377,322796.49325
2378,143975.16674999995
2379,189477.30775
2380,151067.58375000002
2381,159830.33324999997
2382,190018.48249999998
2383,207664.38125
2384,234081.42199999996
2385,163964.05575
2386,143082.78149999995
2387,137335.516
2388,108838.5145
2389,133023.19900000002
2390,144956.224
2391,139751.66650000002
2392,117898.576
2393,160045.32
2394,147543.90200000003
2395,191482.5015
2396,146720.70775
2397,204681.85300000006
2398,131586.25
2399,71458.74500000001
2400,100665.90324999997
2401,118262.83600000001
2402,139069.05525
2403,134626.98125
2404,159236.66800000003
2405,160204.68625000003
2406,137763.54375
2407,131461.1
2408,139975.2375
2409,135972.18375
2410,163116.06249999997
2411,125767.10625
2412,155994.91074999998
2413,139436.57875000002
2414,137178.17025
2415,133755.202
2416,125788.5875
2417,130590.225
2418,129284.43125
2419,133504.827
2420,132619.85725
2421,149694.2625
2422,123779.16425
2423,124143.07575
2424,149946.24675
2425,207338.45949999997
2426,136342.47475
2427,138055.58150000003
2428,164880.99375000002
2429,118531.99399999999
2430,134831.34175
2431,123406.89174999998
2432,139366.43075
2433,145283.7685
2434,142904.55199999997
2435,150995.181
2436,110259.36799999997
2437,116666.6965
2438,130886.325
2439,116256.47300000003
2440,125648.31875
2441,115125.30399999997
2442,112160.522
2443,122465.3625
2444,130443.7875
2445,101054.58849999998
2446,136975.72374999998
2447,186194.875
2448,144219.668
2449,117898.518
2450,148457.6625
2451,132969.3875
2452,198152.85325000004
2453,102920.818
2454,129340.5715
2455,123579.73999999999
2456,137847.44175
2457,124738.78325000001
2458,118778.52850000001
2459,112411.31500000002
2460,135668.58625
2461,123324.05
2462,137031.93274999998
2463,120724.552
2464,164638.05000000002
2465,131076.065
2466,120309.58600000001
2467,143012.20249999996
2468,95989.56474999999
2469,84783.24525
2470,183346.86599999998
2471,186986.59574999998
2472,166661.23225000003
2473,126833.611
2474,108212.87
2475,196632.51374999998
2476,118312.26599999999
2477,135021.93
2478,159480.16675
2479,118821.46174999999
2480,150248.28725
2481,129093.1625
2482,137399.43975
2483,121055.076
2484,129283.0625
2485,130070.7675
2486,156921.75225000002
2487,190128.4925
2488,139428.6655
2489,156888.69525
2490,148353.2135
2491,96780.119
2492,184113.8185
2493,142517.43099999998
2494,152834.37149999995
2495,97513.45749999999
2496,229462.38050000003
2497,145005.775
2498,121751.1375
2499,97218.1935
2500,139460.28675
2501,139865.97999999998
2502,144919.4245
2503,116642.57049999999
2504,177390.46725
2505,219049.74075000003
2506,253859.23875000002
2507,308032.16400000005
2508,253638.29375
2509,224370.36750000002
2510,227969.41725000003
2511,188124.3125
2512,207332.1875
2513,218084.26425
2514,232545.44124999997
2515,148995.125
2516,170427.68250000002
2517,136387.08024999997
2518,138501.10199999998
2519,220931.06274999995
2520,203256.49200000006
2521,190883.52675
2522,220540.61325
2523,135931.41250000003
2524,140923.5975
2525,147540.38950000002
2526,139871.5325
2527,118059.42825000003
2528,130052.44375
2529,138185.41100000002
2530,127095.5
2531,253660.2515
2532,226367.29925
2533,196500.12475000002
2534,235755.78375
2535,292289.9145000001
2536,227182.0525
2537,219780.09074999992
2538,178002.24925000002
2539,188781.61625000002
2540,181650.00175
2541,178036.58524999997
2542,172483.94100000002
2543,142801.65575000003
2544,129058.4875
2545,134009.97275000002
2546,139050.471
2547,141229.0345
2548,147676.86575
2549,165704.70325000002
2550,270520.96950000006
2551,151935.15675000005
2552,127608.6205
2553,93254.36824999998
2554,120061.70650000001
2555,113671.179
2556,114559.8855
2557,123290.875
2558,167052.28725
2559,140071.4265
2560,130090.33300000001
2561,123933.12749999999
2562,127624.93999999999
2563,142419.71225
2564,170140.31975
2565,137913.68374999997
2566,153830.85350000003
2567,130296.45
2568,186472.4395
2569,184958.78900000002
2570,125451.48625
2571,192211.77199999994
2572,162594.25750000007
2573,205189.86725000004
2574,246638.16374999992
2575,128621.75
2576,132479.708
2577,165539.75449999998
2578,99739.65799999998
2579,77072.73575
2580,143544.18074999997
2581,136857.75625000003
2582,123212.23125
2583,292738.99425000005
2584,172054.65075000003
2585,198651.93050000002
2586,210064.75050000002
2587,201494.55300000007
2588,139778.7745
2589,152065.66650000002
2590,237742.6585
2591,204905.2
2592,220341.98700000002
2593,271443.99950000003
2594,174044.877
2595,200884.98924999996
2596,356754.5999999999
2597,195404.61750000002
2598,255562.59275
2599,283201.3312500001
2600,184973.05599999998
2601,148814.2585
2602,96401.83924999999
2603,105169.77849999999
2604,99972.18899999998
2605,89503.33399999999
2606,157609.46250000002
2607,184078.4505
2608,200600.2115
2609,160541.86450000003
2610,122946.5375
2611,149489.20799999998
2612,152077.27150000003
2613,129050.9
2614,126730.518
2615,153557.40274999995
2616,143586.05025
2617,190332.73175000004
2618,199575.11050000004
2619,207748.48800000004
2620,185385.6975
2621,181250.47449999998
2622,185977.31199999998
2623,231485.51349999997
2624,270143.76625
2625,296931.49100000004
2626,171622.56525
2627,170241.00249999997
2628,357135.256
2629,396693.094
2630,283941.74575
2631,368267.5980000001
2632,330369.11474999995
2633,299510.04274999996
2634,365826.12475000013
2635,156120.017
2636,185731.52200000003
2637,173085.40675000002
2638,246399.59949999995
2639,177998.8735
2640,156093.34975
2641,113832.01149999998
2642,207459.87125000003
2643,110527.38999999998
2644,140524.19125
2645,109528.599
2646,104937.53199999998
2647,112075.4375
2648,143374.11475
2649,143667.4615
2650,137080.2835
2651,148726.67775
2652,359952.199
2653,240545.706
2654,249335.079
2655,362860.61299999995
2656,284635.325
2657,303375.14725000004
2658,268039.74225
2659,268212.05675000005
2660,324967.9325
2661,325033.40325
2662,317221.7802500001
2663,273375.17350000003
2664,276227.5145
2665,308721.69725
2666,282099.38975
2667,168620.54075
2668,175029.083
2669,180843.62425
2670,254913.67575
2671,176510.05800000002
2672,196388.09499999997
2673,228961.09449999998
2674,220669.78675000003
2675,168409.59449999995
2676,185450.45
2677,198604.47775000008
2678,243198.83325
2679,261956.33174999998
2680,262218.403
2681,391426.5735
2682,292406.5659999999
2683,452306.97650000005
2684,282811.3404999999
2685,297145.532
2686,248479.33249999996
2687,303800.7012499999
2688,217143.92325000005
2689,206862.45550000004
2690,446999.37974999996
2691,196781.03225
2692,135178.95175
2693,197474.13925
2694,125885.66425
2695,191619.7085
2696,184343.8335
2697,198112.49549999996
2698,236332.65875000003
2699,188584.52300000002
2700,172020.87050000002
2701,162687.31875
2702,122583.947
2703,134547.813
2704,142706.15199999997
2705,131512.9865
2706,123853.975
2707,128113.6925
2708,135893.5875
2709,125252.1625
2710,130084.925
2711,258358.28700000007
2712,335554.26525
2713,179008.11625000002
2714,153020.19700000001
2715,174171.144
2716,156418.18725
2717,179373.31499999997
2718,232777.92725
2719,157261.15074999997
2720,161667.68
2721,143001.57274999996
2722,161626.67625
2723,150702.538
2724,135807.04775
2725,137954.30875
2726,147566.1645
2727,181432.55474999998
2728,165682.0875
2729,154318.37850000002
2730,143680.23524999997
2731,122783.7775
2732,120636.74700000002
2733,157574.80925
2734,153149.794
2735,138205.74575000003
2736,145934.525
2737,125465.75625
2738,135566.40600000002
2739,161762.89375
2740,137454.24374999997
2741,149614.09625
2742,154861.47525000002
2743,155098.56375
2744,152215.15375000003
2745,142098.315
2746,136608.19625
2747,149910.475
2748,131169.1875
2749,132036.6
2750,139759.31024999998
2751,132114.0495
2752,206351.57050000006
2753,154291.91325000004
2754,212799.04149999996
2755,127526.27375000001
2756,101816.91675
2757,77325.23125000001
2758,94813.87775
2759,152576.3965
2760,144998.4225
2761,150976.46850000002
2762,148407.0625
2763,185174.4625
2764,162800.59925000003
2765,247613.52675000002
2766,136187.23599999998
2767,91437.85049999999
2768,129101.2
2769,133368.5695
2770,144565.44599999997
2771,125371.05625
2772,130840.13125
2773,162937.16575000001
2774,137443.70249999998
2775,138218.00650000002
2776,136091.61424999998
2777,143527.13874999998
2778,112711.98450000002
2779,137210.27625
2780,110317.1415
2781,106179.742
2782,106345.48799999998
2783,110340.80625
2784,129023.3875
2785,139838.25499999998
2786,75831.63775000001
2787,118759.02550000003
2788,96225.38199999998
2789,169442.91749999995
2790,101480.355
2791,143901.05399999995
2792,73741.58375
2793,167776.87099999998
2794,111027.07349999998
2795,122724.5615
2796,97457.82149999999
2797,187284.525
2798,116887.78050000004
2799,122190.9875
2800,72815.59325000002
2801,117063.86750000001
2802,133152.357
2803,154842.36825
2804,140496.72199999998
2805,99713.09874999998
2806,89047.4995
2807,150524.5125
2808,151004.37175
2809,141160.10499999998
2810,138130.55725000004
2811,165493.2625
2812,146187.21850000002
2813,164333.46725000005
2814,162553.91400000002
2815,99271.02075000001
2816,232773.16899999994
2817,150769.5
2818,133954.207
2819,167577.327
2820,151032.5125
2821,121157.1375
2822,181449.3855
2823,287960.66675
2824,183280.68599999996
2825,153587.14650000003
2826,134384.12949999998
2827,140554.47374999998
2828,232401.08325
2829,203625.31575
2830,226437.65549999996
2831,189437.13499999995
2832,248938.7014999999
2833,292711.30824999994
2834,209282.5375
2835,222722.58525
2836,191904.37025
2837,158715.973
2838,142991.59975
2839,181158.73450000002
2840,195338.67625
2841,198958.6435
2842,214930.675
2843,147071.82775
2844,159330.964
2845,127004.72124999999
2846,207634.30325000006
2847,197369.94724999997
2848,205096.8
2849,204961.53250000003
2850,260328.12475000005
2851,221174.21000000002
2852,231412.49524999998
2853,231074.33525
2854,149758.605
2855,206321.38075000004
2856,202607.04050000003
2857,184985.45
2858,205648.95
2859,140313.15975000002
2860,135609.58550000002
2861,136941.10499999998
2862,195070.4495
2863,125495.2685
2864,241885.92525
2865,148174.45
2866,136031.97249999997
2867,102837.74949999998
2868,120988.9875
2869,125276.9375
2870,151171.35525
